! XYN file created by WinPLOTR
! Initial file:   C:\Users\DreadLappy\Downloads\NaCl-SOD_Synthese6_INSTRM0.dat
! Initial format:   2
! WAVE (A):      1.54060     1.54060     1.00000
! X_data : 2 Theta (deg.)
! Y_data : Intensity (arb. units)
!--------------------------------------------------------------------------------
!            X_1 NaCl-SOD_Synthe
24.57910      2044.00000
24.60043      1909.00000
24.62176      1693.00000
24.64309      1632.00000
24.66442      1390.00000
24.68575      1298.00000
24.70707      1226.00000
24.72840      1117.00000
24.74973       999.00000
24.77106       958.00000
24.79239       885.00000
24.81371       780.00000
24.83504       729.00000
24.85637       703.00000
24.87770       604.00000
24.89902       569.00000
24.92035       591.00000
24.94168       523.00000
24.96301       474.00000
24.98434       458.00000
25.00566       450.00000
25.02699       393.00000
25.04832       393.00000
25.06965       368.00000
25.09098       354.00000
25.11230       329.00000
25.13363       305.00000
25.15496       291.00000
25.17629       297.00000
25.19762       279.00000
25.21894       258.00000
25.24027       278.00000
25.26160       254.00000
25.28293       235.00000
25.30426       233.00000
25.32558       212.00000
25.34691       234.00000
25.36824       194.00000
25.38957       193.00000
25.41090       192.00000
25.43222       207.00000
25.45355       170.00000
25.47488       160.00000
25.49621       160.00000
25.51754       157.00000
25.53886       143.00000
25.56019       160.00000
25.58152       133.00000
25.60285       162.00000
25.62418       156.00000
25.64550       155.00000
25.66683       168.00000
25.68816       128.00000
25.70949       128.00000
25.73082       113.00000
25.75214       129.00000
25.77347       140.00000
25.79480       105.00000
25.81613       132.00000
25.83746       120.00000
25.85878       134.00000
25.88011        85.00000
25.90144       122.00000
25.92277       114.00000
25.94410       108.00000
25.96542       130.00000
25.98675       111.00000
26.00808       125.00000
26.02941       113.00000
26.05074        99.00000
26.07206        93.00000
26.09339        95.00000
26.11472       102.00000
26.13605        96.00000
26.15738       102.00000
26.17871        95.00000
26.20003        98.00000
26.22136       110.00000
26.24269        85.00000
26.26402       100.00000
26.28535        91.00000
26.30667        90.00000
26.32800        82.00000
26.34933        87.00000
26.37066        98.00000
26.39198        90.00000
26.41331        93.00000
26.43464        78.00000
26.45597       110.00000
26.47730        84.00000
26.49862        81.00000
26.51995        83.00000
26.54128        84.00000
26.56261        78.00000
26.58394        96.00000
26.60526        97.00000
26.62659        85.00000
26.64792        80.00000
26.66925        75.00000
26.69058        81.00000
26.71190        84.00000
26.73323        86.00000
26.75456        72.00000
26.77589        91.00000
26.79722        88.00000
26.81854        84.00000
26.83987        95.00000
26.86120        81.00000
26.88253        81.00000
26.90386        79.00000
26.92518        87.00000
26.94651        89.00000
26.96784        97.00000
26.98917        80.00000
